Total Number of Aligned Reads:	524056	Total Number of Mapped Genomes:	2074
Genome	Tax Names	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|491077	Lactobacillus reuteri SD2112	0.40350164843550057	0.002263116918802571	1186.0	0.002263116918802571	0.0	0.37882883353589136	0.001443070969514712	756.2500000000019	0.0012078861801028897	0.0008033492603843864
ti|522306	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	0.10256237114772566	0.0009884439830857772	518.0	0.0009884439830857772	0.0	0.10256237114772566	0.0009884439830857772	518.0	0.0009884439830857772	0.0
ti|64471	Synechococcus sp. CC9311	0.10256185696563527	0.0018910192803822492	991.0	0.0018910192803822492	0.0	0.10256185257903047	0.0018910192803822492	991.0	0.0018910192803822492	0.0
ti|487521	Mycobacterium intracellulare ATCC 13950	0.04115634684470091	0.0006583265910513381	345.0	0.0006430610469110172	1.5265544140320883e-05	0.008423149264685256	0.0001817235817037365	95.23333333333333	5.915398354374342e-05	0.00027668798754331596
ti|583346	Clostridium kluyveri NBRC 12016	0.03645992466295131	0.001453088982856794	761.5	0.002906177965713588	0.0	0.03645992466295131	0.001453088982856794	761.5	0.002906177965713588	0.0
ti|431943	Clostridium kluyveri DSM 555	0.03645992466295131	0.001453088982856794	761.5	0.002906177965713588	0.0	0.03645992466295131	0.001453088982856794	761.5	0.002906177965713588	0.0
ti|13373	Burkholderia mallei	0.027802948636027756	0.04536538079899858	23774.0	0.04502953882791152	0.0003358419710870594	0.0009522695752962659	0.0018593061090826845	974.3805223014353	0.0	0.030158990642221443
ti|1747	Propionibacterium acnes	0.026175491673893637	0.005972644144900545	3130.0	0.005972644144900545	0.0	0.01303060470006185	0.0004994377191241649	261.73333333333335	0.0	0.0012384172683835314
ti|114615	Bradyrhizobium sp. ORS 278	0.026061752519984605	0.0016315050299967942	855.0	0.0016315050299967942	0.0	0.026061752519981947	0.0016315050299967942	855.0	0.0016315050299967942	0.0
ti|90370	Salmonella enterica subsp. enterica serovar Typhi	0.013558071880525479	0.039348848214694615	20621.0	0.03899201612041461	0.0003568320942800006	0.0004965775069385992	0.0008155553886902926	427.39669477547994	0.0	0.004944128108446425
ti|138119	Desulfitobacterium hafniense Y51	0.01316849710108364	0.004295342482482788	2251.0	0.004295342482482788	0.0	0.010570036105811262	0.0019698912584405854	1032.3333333333394	0.00045605813119208635	0.0034290228525195783
ti|266265	Paraburkholderia xenovorans LB400	0.013151969439767661	0.003911795685957226	2050.0	0.003907979299922146	3.816386035080221e-06	0.013151701242541568	0.0029402074078597198	1540.8333333333333	0.0029386172470117697	3.816386035080221e-06
ti|259564	Methanococcoides burtonii DSM 6242	0.01314020997083113	0.0008205229975422474	430.0	0.0008205229975422474	0.0	0.01314020997083113	0.0008205229975422474	430.0	0.0008205229975422474	0.0
ti|395960	Rhodopseudomonas palustris TIE-1	0.009395528836608966	0.003970949669500969	2081.0	0.003970949669500969	0.0	0.009375388273943526	0.0017774817958386127	931.5	0.0017173737157860991	0.0001660127925259896
ti|562	Escherichia coli	0.009010160750360544	0.021325965164028272	11176.0	0.021325965164028272	0.0	0.00037839172404404087	0.0009604266276985388	503.31733680518545	0.0	0.01296426336116751
ti|216596	Rhizobium leguminosarum bv. viciae 3841	0.006807193765949	0.0022841070419955117	1197.0	0.0022841070419955117	0.0	0.006805944416996384	0.0012613155845940128	661.0	0.0012365090753659914	4.961301845604287e-05
ti|698965	Corynebacterium diphtheriae CDCE 8392	0.005070177506954929	0.0012250599172607508	642.0	0.0012250599172607508	0.0	0.0015612171520338939	0.0002721103047213229	142.60103785103757	0.0	0.0008548704718579693
ti|488538	Candidatus Puniceispirillum marinum IMCC1322	0.00470860321556046	0.0008796769810859908	461.0	0.0008796769810859908	0.0	0.00470860321556046	0.0008796769810859908	461.0	0.0008796769810859908	0.0
ti|406327	Methanococcus vannielii SB	0.004704809001466213	0.0007174805745950814	376.0	0.0007174805745950814	0.0	0.004704809001466213	0.0007174805745950814	376.0	0.0007174805745950814	0.0
ti|526218	Sebaldella termitidis ATCC 33386	0.003376519166628823	0.0015456363442074893	810.0	0.0015456363442074893	0.0	0.003376519166628823	0.0015456363442074893	810.0	0.0015456363442074893	0.0
ti|266835	Mesorhizobium loti MAFF303099	0.00335161906373987	0.0018108751736455645	949.0	0.0018108751736455645	0.0	0.003351554515647091	0.0017040163646633185	893.0	0.0016563115392248156	9.731784389454562e-05
ti|446462	Actinosynnema mirum DSM 43827	0.0033477701748394293	0.001957806035996153	1026.0	0.001957806035996153	0.0	0.003347770174812268	0.001953989649961073	1024.0	0.001953989649961073	0.0
ti|562970	Kyrpidia tusciae DSM 2912	0.0033420672541555493	0.0009102080693666326	477.0	0.0009102080693666326	0.0	0.0033420672541555493	0.0009102080693666326	477.0	0.0009102080693666326	0.0
ti|65393	Cyanothece sp. PCC 7424	0.0029878447439155133	0.00207993038911872	1090.0	0.00207993038911872	0.0	0.0029878447439155133	0.00207993038911872	1090.0	0.00207993038911872	0.0
