Total Number of Aligned Reads:	533977	Total Number of Mapped Genomes:	3373
Genome	Tax Names	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|295319	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	0.9861281634158064	0.0336887169297554	17989.0	0.0336887169297554	0.0	0.03550673522304846	0.0005276169216052998	281.73530094803317	0.0	0.0029551834629581424
ti|471853	Beutenbergia cavernae DSM 12333	0.0019389933766267194	0.0008371147071877628	447.0	0.0008371147071877628	0.0	0.001938993376627949	0.0008371147071877628	447.0	0.0008371147071877628	0.0
ti|573370	Desulfovibrio magneticus RS-1	0.0013926106213311897	0.0004251119430237632	227.0	0.0004251119430237632	0.0	0.0013926106213311897	0.0004251119430237632	227.0	0.0004251119430237632	0.0
ti|471857	Saccharomonospora viridis DSM 43017	0.001391744016573287	0.0003352204308425269	179.0	0.0003352204308425269	0.0	0.0013917440174027109	0.0003389659105167451	181.0	0.0003389659105167451	0.0
ti|326424	Frankia alni ACN14a	0.0009942486049073149	0.002443925487427361	1305.0	0.002442052747590252	1.872739837109089e-06	0.0009940158431277176	0.0014804008412347349	790.5	0.0014794644713161803	1.872739837109089e-06
ti|483179	Brucella canis ATCC 23365	0.00081032198145439	0.007941665402568425	4240.66666666728	0.0	0.02382499620770183	7.817365347817394e-05	0.0006167467226882473	329.3285647409022	0.0	0.018105648745170674
ti|36855	Brucella canis	0.00081032198145439	0.007941665402568425	4240.66666666728	0.0	0.02382499620770183	7.817365347817394e-05	0.0006167467226882473	329.3285647409022	0.0	0.018105648745170674
ti|1408887	Brucella canis str. Oliveri	0.00081032198145439	0.007941665402568425	4240.66666666728	0.0	0.02382499620770183	7.817365347817394e-05	0.0006167467226882473	329.3285647409022	0.0	0.018105648745170674
ti|324057	Paenibacillus sp. JDR-2	0.0005218443089551597	0.0004569485202546177	244.0	0.0004569485202546177	0.0	0.0005218443089551597	0.0004569485202546177	244.0	0.0004569485202546177	0.0
ti|526226	Gordonia bronchialis DSM 43247	0.0003754219100209998	0.001940158471245016	1036.0	0.001938285731407907	1.872739837109089e-06	0.0003754219100124952	0.001936412991570798	1034.0	0.001936412991570798	0.0
ti|562	Escherichia coli	0.00027036714172664294	0.05891452253561483	31459.0	0.05891077705594061	3.745479674218178e-06	1.1993507912045108e-05	0.0028417305300691854	1517.4187432547533	2.4345617882418158e-05	0.03825820213230158
ti|223926	Vibrio parahaemolyticus RIMD 2210633	0.00019729661848053723	0.006901046299746993	3685.0	0.006887937120887229	1.3109178859763623e-05	8.920332261562613e-05	0.0036588966690824848	1953.766666666658	0.002063759300494216	0.003239839918198724
ti|396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	0.0001950286541058332	0.0014981918696872713	800.0	0.0014981918696872713	0.0	0.00019502865409794595	0.0014981918696872713	800.0	0.0014981918696872713	0.0
ti|645127	Corynebacterium kroppenstedtii DSM 44385	0.00019470476070852034	0.000503767016182345	269.0	0.000503767016182345	0.0	0.00019470476070852034	0.000503767016182345	269.0	0.000503767016182345	0.0
ti|590409	Dickeya zeae Ech586	0.00019460462022767783	0.0008595875852330718	459.0	0.0008595875852330718	0.0	0.00019460453970895743	0.0006807409307891539	363.5	0.000674186341359272	1.4981918696872712e-05
ti|266264	Cupriavidus metallidurans CH34	0.00014764125583767465	0.0018446487395524526	985.0	0.0018203031216700344	2.4345617882418158e-05	0.00014762953484788837	0.0015824651623571801	845.0	0.0015824651623571801	0.0
ti|331978	Burkholderia pseudomallei Pasteur 52237	0.00013111877641646297	0.03258941864537237	17402.0	0.03248454521449426	0.00010487343087810899	3.468490283770482e-06	0.0007507057879405949	400.859624527155	1.8727398371090888e-05	0.018596306582493255
ti|398578	Delftia acidovorans SPH-1	0.00010212376360725539	0.0018203031216700344	972.0	0.001810939422484489	9.363699185545444e-06	9.879740996492802e-05	0.0012697176095599623	678.0	0.001264099390048635	9.363699185545445e-05
ti|449447	Microcystis aeruginosa NIES-843	0.00010152616609448344	0.001179826097378726	630.0	0.001179826097378726	0.0	0.00010135798732891364	0.001158913835864341	618.8333333333333	0.0011311348616138898	4.8691235764836316e-05
ti|566552	Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	0.00010118431594473177	0.00086333306490729	461.0	0.0008502238860475264	1.3109178859763623e-05	9.941785967640409e-05	0.00042230283326809954	225.5	0.00041200276416399956	2.060013820819998e-05
ti|203122	Saccharophagus degradans 2-40	0.00010115734226059685	0.0012378810323291078	661.0	0.0012378810323291078	0.0	0.00010115734226059685	0.0012378810323291078	661.0	0.0012378810323291078	0.0
ti|1148	Synechocystis sp. PCC 6803	9.381988453269574e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624	9.381988406158284e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624
ti|1080230	Synechocystis sp. PCC 6803 substr. PCC-P	9.381988453269574e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624	9.381988406158284e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624
ti|1080229	Synechocystis sp. PCC 6803 substr. PCC-N	9.381988453269574e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624	9.381988406158284e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624
ti|1080228	Synechocystis sp. PCC 6803 substr. GT-I	9.381988453269574e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624	9.381988406158284e-05	0.0003122793678379406	166.75	0.0	0.0012491174713517624
ti|1765	Mycobacterium bovis	9.124017445317742e-05	0.016719821265709946	8928.0	0.016719821265709946	0.0	2.847698267124144e-06	0.00039044739513837844	208.4899287138059	0.0	0.015298411729344147
ti|381754	Pseudomonas aeruginosa PA7	7.963104648144194e-05	0.0046631221944016315	2490.0	0.004638776576519213	2.4345617882418158e-05	4.181670303301072e-05	0.0013090939191888857	699.0260436867236	0.0010412433494326535	0.0005318581137389813
ti|298653	Frankia sp. EAN1pec	7.395263009554016e-05	0.0012472447315146533	666.0	0.0012472447315146533	0.0	7.396575288243591e-05	0.001381145629867953	737.5	0.0013802092599493987	1.872739837109089e-06
ti|62928	Azoarcus sp. BH72	7.246589269762855e-05	0.0017603754468825436	940.0	0.0017566299672083254	3.745479674218178e-06	5.729346024988873e-05	0.0013427544632072168	717.0	0.0014026821379947076	0.0002415834389870725
ti|1442	Bacillus thuringiensis serovar tolworthi	7.166840172145172e-05	0.008148291031261646	4351.0	0.00807899965728861	6.929137397303629e-05	1.583414294362546e-05	0.00046466869039861485	248.12239329298117	7.490959348436356e-06	0.0016405200973075619
